SMK Order,Item Name,SMK ID or Item ID,Quantity,Overrun%,Qty with OR%,Cylinder,Around,Repeat,Across,Width,Length,Bottom Gusset (BM),Lip,Zip Header,Web Width (W.W.),lbs/m,Net (ft),Net (lbs),Net (kg),Incl OR (ft),Incl OR (lbs),Incl OR (kg),Film grade,Mil
5572,Food Lion 3lb Fuji (Oneonta S-1839 0920),15489,100000,0.22,122000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,86125,1400.91849,635.4524583,105072.5,1709.120557,775.2519992,"L/LDPE Bag Film - General, clear",1.18
5573,Food Lion 3lb Red Delicious (Oneonta S-1839 0920),15487,100000,0.22,122000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,86125,1400.91849,635.4524583,105072.5,1709.120557,775.2519992,"L/LDPE Bag Film - General, clear",1.18
5574,Unprinted 3lb Pears,15482,160000,0.15,184000,9.5,1,9.5,1,9.5,16.25,0,2,0,34.5,12.87733493,126666.6667,2060.373589,934.5793292,145666.6667,2369.429627,1074.766229,"L/LDPE Bag Film - General, clear",1.18
5575,Starr Ranch Apples No Wt (2/3lb),15476,1500000,0.18,1770000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,1291875,21013.77734,9531.786875,1524412.5,24796.25727,11247.50851,"L/LDPE Bag Film - General, clear",1.18
5576,"Walmart 4lb Granny (10"")",15503,640000,0.22,780800,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,551200,11953.40326,5422.028149,672464,14583.15197,6614.874341,Bag Film-General,1.3
5577,Wegmans Bartlett Pears 3lb,15526,60000,0.25,75000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,51675,840.5510938,381.271475,64593.75,1050.688867,476.5893438,"L/LDPE Bag Film - General, clear",1.18
5578,Wegmans Honeycrisp 3lb,15527,175000,0.22,213500,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,150718.75,2451.607357,1112.041802,183876.875,2990.960975,1356.690999,"L/LDPE Bag Film - General, clear",1.18
5579,Stemilt Cherries PLU 4045 (WA version),15533,300000,0.25,375000,19.29,2,9.645,2,9.5,6.5,3.5,0,2,20.5,12.50866547,120562.5,3752.59964,1702.168031,150703.125,4690.74955,2127.710038,"L/LDPE Bag Film-Zip, clear",1.9
5580,"Walmart 4lb Granny (10"")",15503,231000,0.22,281820,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,198948.75,4314.431488,1957.013285,242717.475,5263.606415,2387.556208,Bag Film-General,1.3
5581,Pacific Cauliflower,15499,600000,0.22,732000,14.96,1,14.96,2,14.75,8.5,6,1.5,0,24.5,10.98351813,374000,6590.110878,2989.254685,456280,8039.935271,3646.890715,"L/LDPE Bag Film - LC, clear",0.9
5582,Pure Pacific Cauliflower Organic,15493,600000,0.22,732000,14.96,1,14.96,2,14.5,8.5,6,1.5,0,24.5,10.98351813,374000,6590.110878,2989.254685,456280,8039.935271,3646.890715,"L/LDPE Bag Film - LC, clear",0.9
5583,Ocean Mist Green Onions 5.5oz.,15544,250000,0.15,287500,17.32,3,5.773333333,1,5.5,15,0,0.25,0,30.25,8.431819443,120277.7778,2107.954861,956.1620524,138319.4444,2424.14809,1099.58636,"Bag Film - General, clear",1.45
5585,Generic 3lb Apples (Chelan Fr),15347,640000,0.2,768000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,551200,8965.878334,4066.895733,661440,10759.054,4880.27488,"L/LDPE Bag Film - General, clear",1.18
5586,Stemilt Cherries PLU 4045 (US version),15543,1000000,0.22,1220000,19.29,2,9.645,2,9.5,6.5,3.5,0,2,20.5,12.50866547,401875,12508.66547,5673.893436,490287.5,15260.57187,6922.149991,"L/LDPE Bag Film-Zip, clear",1.9
5587,UPC/PLU Cauliflower (Pacific),15189,600000,0.22,732000,14.96,1,14.96,2,14.75,8.5,6,1.5,0,24.5,10.98351813,374000,6590.110878,2989.254685,456280,8039.935271,3646.890715,"LLDPE Bag Film - LC, clear",0.9
5588,Aldi's Honeycrisp 2lb (Honeybear),15525,300000,0.22,366000,20.08,2,10.04,1,9.75,14.5,0,2,0,31,12.22865515,251000,3668.596544,1664.064476,306220,4475.687783,2030.158661,"L/LDPE Bag Film - General, clear",1.18
5589,Aldi's Honeycrisp 2lb (Chelan),15541,480000,0.22,585600,20.08,2,10.04,1,9.75,14.5,0,2,0,31,12.22865515,401600,5869.75447,2662.503162,489952,7161.100454,3248.253857,"L/LDPE Bag Film - General, clear",1.18
5590,Aldi's Gala 3lb (Honeybear),15520,350000,0.22,427000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,301437.5,4903.214714,2224.083604,367753.75,5981.921951,2713.381997,"L/LDPE Bag Film - General, clear",1.18
5591,Aldi's Gala 3lb (Chelan),15536,320000,0.22,390400,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,275600,4482.939167,2033.447867,336232,5469.185784,2480.806397,"L/LDPE Bag Film - General, clear",1.18
5592,Aldi's Gala 3lb Organic (Honeybear),15523,165000,0.22,201300,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,142106.25,2311.515508,1048.496556,173369.625,2820.04892,1279.165799,"L/LDPE Bag Film - General, clear",1.18
5593,Aldi's Pink Lady 3lb Organic (Honeybear),15524,125000,0.22,152500,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,107656.25,1751.148112,794.3155729,131340.625,2136.400697,969.064999,"L/LDPE Bag Film - General, clear",1.18
5594,Aldi's Fuji 3lb (Chelan),15537,130000,0.22,158600,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,111962.5,1821.194037,826.0881958,136594.25,2221.856725,1007.827599,"L/LDPE Bag Film - General, clear",1.18
5595,Aldi's Fuji 3lb (Honeybear),15521,75000,0.25,93750,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,64593.75,1050.688867,476.5893438,80742.1875,1313.361084,595.7366797,"L/LDPE Bag Film - General, clear",1.18
5596,Aldi's Granny 3lb (Chelan),15534,240000,0.22,292800,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,206700,3362.204375,1525.0859,252174,4101.889338,1860.604798,"L/LDPE Bag Film - General, clear",1.18
5597,Aldi's Granny 3lb (Honeybear),15518,200000,0.22,244000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,172250,2801.836979,1270.904917,210145,3418.241115,1550.503998,"L/LDPE Bag Film - General, clear",1.18
5598,Aldi's Pink Lady 3lb (Honeybear),15519,165000,0.22,201300,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,142106.25,2311.515508,1048.496556,173369.625,2820.04892,1279.165799,"L/LDPE Bag Film - General, clear",1.18
5599,Aldi's Pink Lady 3lb (Chelan),15535,100000,0.25,125000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,86125,1400.91849,635.4524583,107656.25,1751.148112,794.3155729,"L/LDPE Bag Film - General, clear",1.18
5600,Aldi's Red Del 3lb (Honeybear),15522,50000,0.25,62500,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,43062.5,700.4592448,317.7262292,53828.125,875.574056,397.1577865,"L/LDPE Bag Film - General, clear",1.18
5601,Aldi's Red Del 3lb (Chelan),15538,100000,0.22,122000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,86125,1400.91849,635.4524583,105072.5,1709.120557,775.2519992,"L/LDPE Bag Film - General, clear",1.18
5602,"Walmart 4lb Granny (10"")",15503,640000,0.22,780800,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,551200,11953.40326,5422.028149,672464,14583.15197,6614.874341,Bag Film-General,1.3
5603,"Pacific 13"" Lettuce",15361,600000,0.22,732000,26.57,2,13.285,2,13,8.5,6,1.5,0,24.5,9.75374588,332125,5852.247528,2654.562065,405192.5,7139.741984,3238.565719,"L/LDPE Bag Film - LC, clear",0.9
5604,Generic Cherries 4045 (NWW),15552,110000,0.25,137500,20.67,2,10.335,2,10,6.5,3.5,0,2,20.5,12.34535761,47368.75,1357.989337,615.9799223,59210.9375,1697.486671,769.9749029,"L/LDPE Bag Film-Zip, clear",1.75
5604,Generic Cherries 4045 (NWW),15552,390000,0.25,487500,20.67,2,10.335,2,10,6.5,3.5,0,2,20.5,12.34535761,167943.75,4814.689467,2183.928815,209929.6875,6018.361833,2729.911019,"L/LDPE Bag Film-Zip, clear",1.75
5606,Northwest Cherry Promotional Bag (Chelan),15545,122000,0.25,152500,18.5,4,4.625,3,4.5,3.75,0,0,0.75,9,2.771950854,15673.61111,338.1780042,153.3965364,19592.01389,422.7225052,191.7456705,"L/LDPE Bag Film-Zip, clear",2
5607,Starr Ranch Apples No Wt (2/3lb),15476,1500000,0.18,1770000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,1291875,21013.77734,9531.786875,1524412.5,24796.25727,11247.50851,"L/LDPE Bag Film - General, clear",1.18
5608,"Walmart 4lb Granny (10"")",15503,231000,0.22,281820,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,198948.75,4314.431488,1957.013285,242717.475,5263.606415,2387.556208,Bag Film-General,1.3
5609,Northwest Cherry Promotional Bag (CMI),15546,61000,0.25,76250,18.5,4,4.625,3,4.5,3.75,0,0,0.75,9,2.771950854,7836.805556,169.0890021,76.69826821,9796.006944,211.3612526,95.87283526,"L/LDPE Bag Film-Zip, clear",2
5610,Northwest Cherry Promotional Bag (Domex),15547,129000,0.25,161250,18.5,4,4.625,3,4.5,3.75,0,0,0.75,9,2.771950854,16572.91667,357.5816602,162.197977,20716.14583,446.9770752,202.7474713,"L/LDPE Bag Film-Zip, clear",2
5611,Northwest Cherry Promotional Bag (Oneonta),15548,62000,0.25,77500,18.5,4,4.625,3,4.5,3.75,0,0,0.75,9,2.771950854,7965.277778,171.860953,77.95561687,9956.597222,214.8261912,97.44452109,"L/LDPE Bag Film-Zip, clear",2
5612,Northwest Cherry Promotional Bag (Oppenheimer),15549,72000,0.25,90000,18.5,4,4.625,3,4.5,3.75,0,0,0.75,9,2.771950854,9250,199.5804615,90.52910346,11562.5,249.4755769,113.1613793,"L/LDPE Bag Film-Zip, clear",2
5613,Northwest Cherry Promotional Bag (Stemilt),15551,129000,0.25,161250,18.5,4,4.625,3,4.5,3.75,0,0,0.75,9,2.771950854,16572.91667,357.5816602,162.197977,20716.14583,446.9770752,202.7474713,"L/LDPE Bag Film-Zip, clear",2
5614,Generic 3lb Apples (Chelan Fr),15347,360000,0.22,439200,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,310050,5043.306563,2287.62885,378261,6152.834007,2790.907197,"L/LDPE Bag Film - General, clear",1.18
5615,Stemilt Cherries PLU 4045 (US no barcode version),15553,360000,0.25,450000,19.29,2,9.645,2,9.5,6.5,3.5,0,2,20.5,12.50866547,144675,4503.119568,2042.601637,180843.75,5628.899461,2553.252046,"L/LDPE Bag Film-Zip, clear",1.9
5616,"UPC/PLU Lettuce 13"" (Pacific)",15201,600000,0.22,732000,26.57,2,13.285,2,13,8.5,6,1.5,0,24.5,9.75374588,332125,5852.247528,2654.562065,405192.5,7139.741984,3238.565719,"L/LDPE Bag Film - LC, clear",0.9
5617,Aldi's Pink Lady 3lb Organic (Chelan),15540,32000,0.25,40000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,27560,448.2939167,203.3447867,34450,560.3673959,254.1809833,"L/LDPE Bag Film - General, clear",1.18
5618,Aldi's Gala 3lb Organic (Chelan),15539,160000,0.22,195200,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,137800,2241.469583,1016.723933,168116,2734.592892,1240.403199,"L/LDPE Bag Film - General, clear",1.18
5619,Stemilt Artisan Organics Cherries 94045,15555,400000,0.25,500000,21.46,2,10.73,3,10.5,4.375,3.375,0,2,16.125,10.94597193,119222.2222,4378.388772,1986.024119,149027.7778,5472.985965,2482.530149,"L/LDPE Bag Film-Zip, clear",1.9
5620,UPC/PLU Cauliflower (OMF),15554,1000000,0.18,1180000,14.96,1,14.96,2,14.75,8.5,6,1.5,0,24.5,10.98351813,623333.3333,10983.51813,4982.091141,735533.3333,12960.55139,5878.867547,"L/LDPE Bag Film - LC, clear",0.9
5621,Food Lion 3lb Fuji (Oneonta S-1839 0920),15489,80000,0.25,100000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,68900,1120.734792,508.3619667,86125,1400.91849,635.4524583,"L/LDPE Bag Film - General, clear",1.18
5622,Food Lion 3lb Granny (Oneonta S-1839 0920),15490,120000,0.22,146400,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,103350,1681.102188,762.54295,126087,2050.944669,930.302399,"L/LDPE Bag Film - General, clear",1.18
5623,Food Lion 3lb Red Delicious (Oneonta S-1839 0920),15487,80000,0.22,97600,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,68900,1120.734792,508.3619667,84058,1367.296446,620.2015993,"L/LDPE Bag Film - General, clear",1.18
5624,Food Lion 3lb Gala (Oneonta S-1839 0920),15488,100000,0.22,122000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,86125,1400.91849,635.4524583,105072.5,1709.120557,775.2519992,"L/LDPE Bag Film - General, clear",1.18
5625,Honeybear 3lb Apples,15513,125000,0.22,152500,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,107656.25,1751.148112,794.3155729,131340.625,2136.400697,969.064999,Bag Film-General,1.18
5626,Superfresh Apples 3lb,15170,800000,0.2,960000,21.46,2,10.73,1,10.5,16.25,0,2,0,34.5,14.54461093,715333.3333,11635.68874,5277.91379,858400,13962.82649,6333.496549,"L/LDPE Bag Film - General, clear",1.18
5627,Superfresh Apples 3lb (Mexico Export),15478,800000,0.2,960000,21.46,2,10.73,1,10.5,16.25,0,2,0,34.5,14.54461093,715333.3333,11635.68874,5277.91379,858400,13962.82649,6333.496549,"L/LDPE Bag Film - General, clear",1.18
5628,Stemilt Cherries PLU 4045 (WA version),15533,300000,0.25,375000,19.29,2,9.645,2,9.5,6.5,3.5,0,2,20.5,12.50866547,120562.5,3752.59964,1702.168031,150703.125,4690.74955,2127.710038,"L/LDPE Bag Film-Zip, clear",1.9
5629,Aldi's Red Del 3lb (Honeybear),15522,80000,0.2,96000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,68900,1120.734792,508.3619667,82680,1344.88175,610.03436,"L/LDPE Bag Film - General, clear",1.18
5630,Pacific 2hd Lettuce,15559,600000,0.22,732000,22.64,2,11.32,1,11,16,4.25,1.5,0,37.75,17.07441814,566000,10244.65088,4646.943157,690520,12498.47408,5669.270652,"L/LDPE Bag Film - General, clear",1.2
5631,Ocean Mist Romaine Hearts 3ct Bilingual Organic ZIP,15501,500000,0.22,610000,20.67,2,10.335,1,10,14,0,0,1.75,31.5,16.25973929,430625,8129.869643,3687.684679,525362.5,9918.440965,4498.975308,"L/LDPE Bag Film-Zip, clear",1.5
5632,HEB Gala 1.36kg,15528,100000,0.22,122000,21.46,2,10.73,1,10.5,16.25,0,2,0,34.5,14.54461093,89416.66667,1454.461093,659.7392238,109088.3333,1774.442533,804.881853,"L/LDPE Bag Film - General, clear",1.18
5633,HEB Red 1.36kg,15529,100000,0.22,122000,21.46,2,10.73,1,10.5,16.25,0,2,0,34.5,14.54461093,89416.66667,1454.461093,659.7392238,109088.3333,1774.442533,804.881853,"L/LDPE Bag Film - General, clear",1.18
5634,HEB Golden 1.36kg,15530,100000,0.22,122000,21.46,2,10.73,1,10.5,16.25,0,2,0,34.5,14.54461093,89416.66667,1454.461093,659.7392238,109088.3333,1774.442533,804.881853,"L/LDPE Bag Film - General, clear",1.18
5636,Stemilt Artisan Organics Cherries 94045,15555,300000,0.25,375000,21.46,2,10.73,2,10.5,4.5,3.5,0,2,16.5,11.20052942,134125,3360.158825,1524.158045,167656.25,4200.198532,1905.197556,"L/LDPE Bag Film-Zip, clear",1.9
5637,Trader Joe's Cabbage Green,15502,150000,0.22,183000,14.96,1,14.96,2,14.75,8.5,6,1.5,0,24.5,10.98351813,93500,1647.52772,747.3136712,114070,2009.983818,911.7226789,"L/LDPE Bag Film - LC, clear",0.9
5638,Bonipak Lettuce,15563,1000000,0.18,1180000,26.57,2,13.285,2,13,8.5,6,1.5,0,24.5,9.75374588,553541.6667,9753.74588,4424.270108,653179.1667,11509.42014,5220.638727,"L/LDPE Bag Film - LC, clear",0.9
5639,Generic Apples (NWW stock 3-4lb),15475,320000,0.22,390400,20.67,2,10.335,1,10,18,0,2,0,38,15.43040655,275600,4937.730097,2239.739679,336232,6024.030718,2732.482409,Bag Film-General,1.18
5640,Pacific Cauliflower Grande,15498,600000,0.22,732000,15.55,1,15.55,2,15.25,8.5,6,1.5,0,24.5,11.41669164,388750,6850.014984,3107.146414,474275,8357.01828,3790.718625,"LLDPE Bag Film - LC, clear",0.9
5641,Ocean Mist Green Onions 5.5oz.,15544,250000,0.18,295000,17.32,3,5.773333333,1,5.5,15,0,0.25,0,30.25,8.431819443,120277.7778,2107.954861,956.1620524,141927.7778,2487.386736,1128.271222,"Bag Film - General, clear",1.45
5642,Good & Gather Green Onions 5.5oz,15449,250000,0.22,305000,17.32,3,5.773333333,1,5.5,15,0,0,1.25,32.5,9.058979567,120277.7778,2264.744892,1027.281544,146738.8889,2762.988768,1253.283484,"Bag Film - Zip, clear",1.45
5643,Trader Joe's 6oz Green Onions Mex.,15531,250000,0.22,305000,22.64,4,5.66,1,5.5,14.5,0,0,0,29,7.924716146,117916.6667,1981.179036,898.6569157,143858.3333,2417.038424,1096.361437,"L/LDPE Bag Film - General, clear",1.45
5644,Trader Joe's 2lb Fuji Organic,15292,80000,0.25,100000,20.08,2,10.04,1,9.75,14.5,0,1.5,0,30.5,12.03141877,66933.33333,962.5135018,436.5932604,83666.66667,1203.141877,545.7415755,"L/LDPE Bag Film - General, clear",1.18
5645,Trader Joe's 2lb Gala Organic,15441,240000,0.22,292800,20.08,2,10.04,1,9.75,14.5,0,1.5,0,30.5,12.03141877,200800,2887.540505,1309.779781,244976,3522.799417,1597.931333,"L/LDPE Bag Film - General, clear",1.18
5646,Trader Joe's 2lb Granny Organic,15303,80000,0.25,100000,20.08,2,10.04,1,9.75,14.5,0,1.5,0,30.5,12.03141877,66933.33333,962.5135018,436.5932604,83666.66667,1203.141877,545.7415755,"L/LDPE Bag Film - General, clear",1.18
5647,Trader Joe's 2lb Bartlett Organic,15561,560000,0.2,672000,20.08,2,10.04,1,9.75,15.75,0,2,0,33.5,13.21483701,468533.3333,7400.308727,3356.758018,562240,8880.370472,4028.109622,"L/LDPE Bag Film - General, clear",1.18
5648,Trader Joe's 2lb D'Anjou Organic,15562,80000,0.25,100000,20.08,2,10.04,1,9.75,15.75,0,2,0,33.5,13.21483701,66933.33333,1057.186961,479.5368598,83666.66667,1321.483701,599.4210747,"L/LDPE Bag Film - General, clear",1.18
5649,"Ocean Mist 13"" Lettuce Bilingual",15345,5000000,0.15,5750000,26.57,2,13.285,2,13,8.5,6,1.5,0,24.5,9.75374588,2767708.333,48768.7294,22121.35054,3182864.583,56084.03881,25439.55312,"L/LDPE Bag Film - LC, clear",0.9
5650,Ocean Mist Hearts 3ct/22oz Bilingual,15376,2000000,0.22,2440000,20.67,2,10.335,1,10,14,0,0,1.75,31.5,16.25973929,1722500,32519.47857,14750.73872,2101450,39673.76386,17995.90123,"L/LDPE Bag Film-Zip, clear",1.5
5652,Babe Farms Romanesco 1hd,15208,100000,0.22,122000,26.57,2,13.285,1,13,12,6,1.5,0,31.5,13.93392269,110708.3333,1393.392269,632.0385868,135064.1667,1699.938568,771.0870759,"L/LDPE Bag Film - LC, clear",1
